,stim,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability,Unnamed: 48,subject,block,hits,misses,false_alarms,correct_rejections,FAR,HR,distinctiveness_early,distinctiveness_mid,distinctiveness_late,bias,memorability
44,offices_20081106_00025.jpg,1400,1.333,22.409,7.532,6.001,86.088,6.316,112.741,110.311,104.514,45.74,0.189,3.69,0.1133,0.1687,0.4573,54.9,55.219,57.217,22.409,4.861,9.123,0.1981,0.1914,0.2151,12.738,15.092,-0.065,0.03833,16.475,0.4518,0.3403,0.3209,-2.749,-1.556,-1.382,0.006989,1.279,2.415,0.5724,0.8011,0.0004769,97.839,4.066,4.358,0.000154,1.959e-05,,6769848,1247,49,41,10,176,-1.6094092604069248,0.11163715450694481,0.026432725573932964,0.23711916060438032,0.705195429047314,-0.2819202442643549,0.11679723042623558
45,forests_00288.jpg,1400,1.333,23.829,7.842,29.339,162.781,6.474,98.919,104.371,69.162,41.871,-7.701,18.42,0.1885,0.4215,0.4252,57.797,59.868,50.656,23.829,9.007,15.034,0.1319,0.2114,0.2348,30.141,9.756,0.04875,0.001667,12.024,0.6239,0.6546,0.6135,-1.983,-0.9342,-0.9305,0.009007,1.798,2.783,0.8415,0.87,0.0001692,97.82,4.481,4.519,9.431e-05,6.202e-06,,6487253,1204,53,41,5,167,-1.894644350821531,0.16068636944186104,0.05001326824885374,0.2671752717193368,1.1913482787572007,-0.4989144138588588,0.30831332022433
46,highways_00161.jpg,1400,1.333,22.701,7.608,13.107,126.142,6.709,140.163,140.419,136.523,57.501,-0.3214,2.151,0.03742,0.1671,0.584,58.374,59.104,63.25,22.701,4.399,11.639,0.3338,0.1542,0.2285,43.58,9.496,-0.00875,-0.04667,8.564,0.5285,0.4526,0.4476,-2.393,-1.118,-1.148,0.00481,1.589,2.581,0.6667,0.8543,0.0006561,97.414,4.25,4.426,0.0002126,1.616e-05,,6519122,1126,42,47,20,157,-1.2107566063052255,-0.07046918706875532,0.03524680413619367,0.304686047583537,0.7513159592116309,-0.038268460716791575,-0.24751097238905395
47,mountains_00301.jpg,1400,1.333,30.669,7.267,5.098,35.862,6.025,141.87,132.585,132.593,54.566,3.734,1.028,0.8467,0.1292,0.5759,84.212,76.742,72.703,30.669,5.803,9.651,0.2325,0.1024,0.327,29.31,28.676,0.00375,0.1433,20.941,0.6399,0.1486,0.1392,-2.377,-1.114,-1.176,0.01306,1.017,2.627,0.3777,0.7356,0.0004447,84.781,3.606,4.011,0.0005288,2.476e-05,,5802758,1002,37,38,17,141,-1.2394203380549267,-0.01671163299874855,0.0346045013879841,0.2505555769224302,0.502258789625663,-0.034435410730058846,-0.1867097235103693
48,city_00543.jpg,1400,1.333,30.563,7.253,9.848,102.038,5.789,150.533,149.494,148.314,60.63,0.7101,1.153,0.2825,0.1648,0.628,78.602,79.115,80.628,30.563,8.293,11.55,0.3224,0.1919,0.3025,19.203,17.77,0.035,-0.08167,13.964,0.4766,0.4316,0.4067,-2.435,-1.253,-1.128,0.007804,1.555,2.543,0.6086,0.7489,0.0006172,84.655,3.888,4.161,0.0002871,1.978e-05,,5603239,1018,48,23,4,154,-1.9545779044793146,0.45669911932122276,0.040008331890894575,0.28036131080441257,0.742495460760444,-0.3944888688269925,0.5917050711451881
49,beaches_00268.jpg,1400,1.333,13.106,6.926,5.576,57.496,4.973,101.763,116.472,150.96,49.021,4.672,-19.9271,0.6329,0.3802,0.6103,37.235,32.953,45.149,13.106,3.945,18.022,0.1628,0.1752,0.1495,50.482,0.25,-0.00125,0.0,8.198,0.6112,0.232,0.2286,-2.296,-1.121,-1.043,0.007927,1.45,2.468,0.321,0.6042,0.0004798,92.575,3.73,4.126,0.0005244,1.733e-05,,7073525,1305,45,51,14,177,-1.451657512416334,-0.0784124127331122,0.033314037870773264,0.26312140328752676,0.6529782848892762,-0.24745794033400936,-0.1277775058202385
50,city_00231.jpg,1400,1.333,32.834,7.454,13.99,134.17,6.183,95.702,99.123,101.642,39.844,-0.2555,-2.033,0.4526,0.2542,0.4188,84.842,82.572,80.591,32.834,5.277,9.063,0.3087,0.2142,0.3193,48.887,25.744,0.01,0.1283,22.048,0.4276,0.325,0.314,-2.313,-1.131,-1.089,0.001814,1.498,2.647,0.5529,0.8355,0.000491,88.973,4.314,4.447,0.0002085,2.108e-05,,5688341,929,44,25,15,146,-1.3214978956405399,0.3522674707376131,0.03567576232607611,0.23608888912558018,0.5285982983901831,0.08945805576697119,0.17040750291907314
51,city_00219.jpg,1400,1.333,29.251,7.794,7.369,74.588,6.202,98.94,119.89,125.135,47.44,-5.613,-4.442,0.4649,0.2863,0.5169,64.048,74.726,88.91,29.251,5.12,12.945,0.1697,0.1603,0.3313,38.85,24.903,0.03875,0.1183,22.518,0.4721,0.3777,0.3418,-2.486,-1.184,-1.185,0.003326,1.327,2.533,0.6068,0.7945,0.000448,88.734,4.165,4.394,0.0003133,2.731e-05,,6094605,1117,34,47,7,161,-1.7316643961222453,-0.2025251833464172,0.029557160410622046,0.21887603583842088,0.5778757280858772,-0.5509274749288053,-0.08637610095488968
52,offices_00484.jpg,1400,1.333,29.492,7.923,8.362,97.51,6.184,121.468,124.155,115.377,50.043,-2.246,4.436,0.2168,0.1661,0.5091,72.856,73.751,74.682,29.492,3.803,11.978,0.2212,0.1227,0.3032,22.182,25.694,0.04125,0.1217,19.569,0.3565,0.3728,0.2948,-2.504,-1.317,-1.22,0.002717,1.389,2.468,0.5464,0.7977,0.0004779,94.866,4.096,4.352,0.0002199,2.754e-05,,6517828,1216,47,41,37,140,-0.8097583129084779,0.08555750350924429,0.03562327797883438,0.25713546112167013,0.5679462818521198,0.3849282917061082,-0.325282871032059
53,highways_00377.jpg,1400,1.333,11.649,6.849,7.988,75.96,6.817,153.274,147.462,133.472,61.09,-0.2301,8.186,0.1199,0.1627,0.6164,37.533,29.526,30.435,11.649,5.256,8.66,0.1741,0.09191,0.1341,38.237,2.647,-0.00625,-0.01167,10.53,0.5291,0.5199,0.5044,-2.164,-1.159,-1.106,0.003075,1.595,2.596,0.7174,0.8069,0.000569,97.119,3.543,4.024,0.0001174,1.692e-05,,6285936,1059,65,20,14,156,-1.3894173338410671,0.7215222839823431,0.04784759759105998,0.27782010708464555,0.6727250307113821,0.22554555443877,0.5203251502235908
