,stim,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability,Unnamed: 48,subject,block,hits,misses,false_alarms,correct_rejections,FAR,HR,distinctiveness_early,distinctiveness_mid,distinctiveness_late,bias,memorability
0,beaches_00490_LD.png,1400,1.333,18.606,0.2232,11.85,87.269,0.0,245.843,245.843,245.843,96.409,-0.002367,0.004486,0.0,0.0,0.9641,47.446,47.446,47.446,18.606,0.0004568,0.0008658,-0.0,0.0,0.1861,0.1487,25.641,-0.035,-0.1233,11.622,0.5365,0.3838,0.3637,-1.113,-0.4734,-0.463,0.004642,1.457,2.466,0.557,0.828,0.00116,94.63,3.962,4.407,0.0005496,3.159e-05,,5545700,967,16,57,32,122,-0.814105674155782,-0.7749720688072608,0.028809714658180073,0.2853376126567871,0.49894797752088016,-0.3749617008412427,-0.615265028754063
1,offices_00473_LD.png,1400,1.333,22.175,0.2943,16.261,111.776,0.0,241.775,241.775,241.775,94.814,-0.002328,0.004412,0.0,0.0,0.9481,56.546,56.546,56.546,22.175,0.0005444,0.001032,-0.0,0.0,0.2217,0.3452,18.693,-0.06,0.07167,21.082,0.4814,0.4555,0.4452,-1.103,-0.4544,-0.4462,0.007127,1.497,2.627,0.6181,0.8567,0.001105,96.848,4.079,4.43,0.0004072,2.856e-05,,5360023,900,38,33,47,99,-0.46234265363460514,0.08837646690321847,0.018828782413095355,0.18646662116972762,0.43811895979286414,0.41007895095144964,-0.11245383978496748
2,highways_00220_LD.png,1400,1.333,18.239,0.2163,10.944,81.051,0.0,246.214,246.214,246.214,96.555,-0.00237,0.004493,0.0,0.0,0.9655,46.51,46.51,46.51,18.239,0.0004478,0.0008487,-0.0,0.0,0.1824,0.2193,9.545,-0.01,-0.04667,15.944,0.4817,0.4098,0.3935,-1.129,-0.4583,-0.4279,0.003658,1.471,2.574,0.5531,0.8519,0.001205,92.246,3.971,4.378,0.0006564,2.813e-05,,5650045,982,36,43,24,126,-0.9944578832097531,-0.11128240809028023,0.02104452680329239,0.19550302110679235,0.4477622559891483,-0.13984402404330631,0.031055760877842065
3,city_20081106_00008_LD.png,1400,1.333,20.223,0.2546,13.385,86.764,0.0,244.106,244.106,244.106,95.728,-0.00235,0.004455,0.0,0.0,0.9573,51.569,51.569,51.569,20.223,0.0004965,0.0009411,-0.0,0.0,0.2022,0.3749,6.807,-0.02625,-0.02167,19.376,0.4959,0.4075,0.4258,-1.057,-0.4605,-0.4144,0.00531,1.542,2.687,0.5529,0.8284,0.001187,93.701,4.093,4.431,0.000758,3.368e-05,,4904276,903,32,32,40,96,-0.5413950851290877,0.0,0.015440792501271504,0.14008056137120273,0.40453658214424,0.2945419326448352,-0.13911625205960182
4,forests_00355_LD.png,1400,1.333,21.355,0.2774,14.892,116.244,0.0,242.787,242.787,242.787,95.21,-0.002337,0.004431,0.0,0.0,0.9521,54.454,54.454,54.454,21.355,0.0005242,0.0009937,-0.0,0.0,0.2135,0.3062,19.585,0.02375,-0.095,9.206,0.5612,0.5375,0.5163,-1.045,-0.4592,-0.3938,0.01014,1.499,2.561,0.6804,0.8704,0.001079,98.263,3.569,4.178,0.0002753,1.13e-05,,5433145,920,32,43,37,108,-0.6583008567368558,-0.1848670276194425,0.01840752108569552,0.18547237197587652,0.48340301839867933,0.09246008595335808,-0.22281633911939955
5,city_00336_LD.png,1400,1.333,18.333,0.218,10.977,79.416,0.0,246.12,246.12,246.12,96.518,-0.002369,0.004491,0.0,0.0,0.9652,46.749,46.749,46.749,18.333,0.0004501,0.0008531,-0.0,0.0,0.1833,0.2163,11.374,0.0325,0.04667,20.466,0.5228,0.4306,0.3894,-1.182,-0.4778,-0.4523,0.005139,1.456,2.557,0.6135,0.8411,0.001178,93.029,4.055,4.45,0.000658,2.982e-05,,5123121,950,30,42,23,115,-0.9674215661017012,-0.2104283942479247,0.01914354080267422,0.20520212653479397,0.45995530123144057,-0.17489033799974407,-0.06554985434200822
6,mountains_20081106_00036_LD.png,1400,1.333,11.325,0.1,4.812,39.166,0.0,251.687,251.687,251.687,98.701,-0.002423,0.004593,0.0,0.0,0.987,28.878,28.878,28.878,11.325,0.000278,0.000527,-0.0,0.0,0.1132,0.02781,25.687,-0.02125,-0.1267,14.009,0.4777,0.27,0.2641,-1.191,-0.4737,-0.489,0.004492,1.259,2.287,0.5331,0.742,0.001203,91.126,4.309,4.458,0.0009658,4.203e-05,,5255552,917,40,28,57,87,-0.2641469768259236,0.2230078309403668,0.00798208957442739,0.16937033217692576,0.3101672488131438,0.6496399321915561,-0.11665702374856612
7,beaches_00115_LD.png,1400,1.333,17.053,0.1943,9.862,80.189,0.0,247.355,247.355,247.355,97.002,-0.002381,0.004514,0.0,0.0,0.97,43.485,43.485,43.485,17.053,0.0004186,0.0007935,-0.0,0.0,0.1705,0.1154,18.012,0.07,-0.05667,18.519,0.4447,0.4221,0.3774,-1.123,-0.4837,-0.4607,0.005003,1.412,2.436,0.6393,0.8471,0.001192,97.467,3.764,4.298,0.0005965,2.873e-05,,5447371,972,24,48,26,125,-0.9455642985352881,-0.43072729929545756,0.018661339967188998,0.25621905072855555,0.40915538487591446,-0.28399316854499324,-0.2581788243273828
8,forests_00359_LD.png,1400,1.333,16.666,0.1873,9.949,74.685,0.0,247.709,247.709,247.709,97.141,-0.002385,0.00452,0.0,0.0,0.9714,42.497,42.497,42.497,16.666,0.0004091,0.0007755,-0.0,0.0,0.1667,0.1056,28.361,-0.00625,-0.1417,13.891,0.5497,0.324,0.3372,-1.128,-0.48,-0.4658,0.006407,1.469,2.452,0.6022,0.8648,0.001027,94.378,4.031,4.379,0.0006356,2.181e-05,,5334214,963,19,55,10,133,-1.4763120533416432,-0.6533766109715354,0.017452508881754418,0.3670839356251803,0.5052779541199095,-0.8460487078147472,-0.1342455116225087
9,mountains_00360_LD.png,1400,1.333,16.268,0.1802,9.509,81.269,0.0,248.062,248.062,248.062,97.279,-0.002388,0.004527,0.0,0.0,0.9728,41.484,41.484,41.484,16.268,0.0003994,0.000757,-0.0,0.0,0.1627,0.08512,4.773,0.005,-0.02333,9.65,0.4604,0.4704,0.4402,-1.118,-0.4827,-0.4756,0.0061,1.364,2.275,0.7345,0.8167,0.000993,99.38,4.198,4.482,0.0003404,2.787e-05,,5050185,951,25,37,27,115,-0.8773773893133454,-0.2450062230373207,0.01731454570980914,0.28350222468388114,0.42668152532809756,-0.12123297958513413,-0.14570263286682017
10,highways_00463_LD.png,1400,1.333,18.515,0.2215,11.979,88.266,0.0,245.936,245.936,245.936,96.445,-0.002368,0.004488,0.0,0.0,0.9645,47.214,47.214,47.214,18.515,0.0004545,0.0008616,-0.0,0.0,0.1852,0.2135,8.902,-0.0275,-0.035,20.804,0.4171,0.4081,0.3762,-1.156,-0.4597,-0.4874,0.003717,1.434,2.552,0.5348,0.8345,0.001071,96.113,4.199,4.442,0.0005032,3.077e-05,,5782212,1015,34,42,25,133,-1.0017679162384652,-0.13231285227617118,0.02911912288226728,0.21370816720080812,0.5299665471068002,-0.15793839005105081,0.01808232323338893
11,beaches_00119_LD.png,1400,1.333,12.593,0.1191,5.045,44.761,0.0,250.89,250.89,250.89,98.388,-0.002415,0.004578,0.0,0.0,0.9839,32.113,32.113,32.113,12.593,0.0003092,0.000586,-0.0,0.0,0.1259,0.07008,15.854,0.0775,-0.01667,22.237,0.375,0.3402,0.3055,-1.071,-0.4813,-0.4495,0.00568,1.175,2.209,0.4858,0.7693,0.001352,90.168,3.448,4.031,0.0008137,3.246e-05,,5590468,979,33,41,44,111,-0.5713802181255702,-0.1359106806464805,0.012538230074020556,0.18616641698965047,0.32026504091127483,0.19170812160991169,-0.2329033973548927
12,offices_20081106_00085_LD.png,1400,1.333,18.382,0.219,9.909,78.759,0.0,246.071,246.071,246.071,96.498,-0.002369,0.00449,0.0,0.0,0.965,46.875,46.875,46.875,18.382,0.0004513,0.0008554,-0.0,0.0,0.1838,0.3737,25.456,-0.0125,0.1267,20.696,0.4992,0.2053,0.1869,-1.214,-0.5145,-0.4293,0.01186,1.484,2.542,0.5216,0.766,0.001588,92.568,2.998,3.596,0.0007995,3.966e-05,,5740967,1045,44,34,9,146,-1.5712308690512935,0.16137904273423911,0.026636089613570873,0.27800835188937845,0.5283905892689984,-0.45404950386264753,0.5862910807322216
13,forests_00247_LD.png,1400,1.333,27.45,0.4095,26.021,162.567,0.0,234.067,234.067,234.067,91.791,-0.002253,0.004271,0.0,0.0,0.9179,69.998,69.998,69.998,27.45,0.0006739,0.001277,-0.0,0.0,0.2745,0.7592,13.361,-0.06125,0.02667,13.97,0.5983,0.6046,0.5953,-1.021,-0.411,-0.3794,0.006041,1.677,2.785,0.739,0.8754,0.001117,98.998,3.687,4.235,0.0001658,7.874e-06,,5838534,1025,28,48,34,127,-0.8023331898347568,-0.33603814037182317,0.08412128459066026,0.3329046186958477,0.4201145375823048,-0.11237006187215615,-0.2633456969997765
14,highways_00351_LD.png,1400,1.333,16.983,0.193,8.284,58.462,0.0,247.42,247.42,247.42,97.028,-0.002382,0.004515,0.0,0.0,0.9703,43.306,43.306,43.306,16.983,0.0004169,0.0007903,-0.0,0.0,0.1698,0.2508,18.824,0.04375,-0.08333,25.351,0.4641,0.3115,0.2998,-1.224,-0.4925,-0.4554,0.005911,1.461,2.615,0.3772,0.7329,0.001399,85.357,3.816,4.243,0.001019,3.002e-05,,5256905,932,49,23,57,86,-0.25696887938008584,0.46925288381280217,0.0182701400683196,0.18553111554282514,0.3195353776431786,0.797424504081325,0.08044161008345252
15,city_00324_LD.png,1400,1.333,19.354,0.2376,12.167,78.271,0.0,245.061,245.061,245.061,96.102,-0.002359,0.004472,0.0,0.0,0.961,49.353,49.353,49.353,19.354,0.0004751,0.0009006,-0.0,0.0,0.1935,0.3072,31.641,0.1312,0.08833,29.884,0.4517,0.3902,0.3591,-1.131,-0.4707,-0.4393,0.003996,1.516,2.519,0.471,0.8381,0.001196,90.066,4.159,4.467,0.0007756,3.077e-05,,5058534,853,25,39,21,119,-1.0364333894937894,-0.27769043982157676,0.015440792501271504,0.16379122049981468,0.362522522922782,-0.2700531199438059,-0.08074391486971927
16,mountains_00698_LD.png,1400,1.333,11.663,0.105,4.943,39.541,0.0,251.483,251.483,251.483,98.621,-0.002421,0.004589,0.0,0.0,0.9862,29.742,29.742,29.742,11.663,0.0002863,0.0005427,-0.0,0.0,0.1166,0.02315,28.549,-0.0175,-0.1417,18.419,0.4443,0.2608,0.2563,-1.116,-0.4725,-0.4677,0.00582,1.315,2.328,0.4089,0.7336,0.001434,87.949,4.284,4.452,0.001045,3.587e-05,,5225558,1007,40,33,49,93,-0.39866393514661363,0.12047158314200528,0.013485521008895095,0.14235976861011562,0.3255160613311351,0.48061565956528185,-0.12292515357939832
17,forests_00689_LD.png,1400,1.333,17.439,0.2014,10.682,80.874,0.0,246.994,246.994,246.994,96.86,-0.002378,0.004507,0.0,0.0,0.9686,44.47,44.47,44.47,17.439,0.0004281,0.0008115,-0.0,0.0,0.1744,0.127,16.207,0.05625,0.05833,16.966,0.4564,0.441,0.4,-1.176,-0.4654,-0.4597,0.00322,1.381,2.466,0.6556,0.8614,0.000996,97.53,4.31,4.522,0.0004877,2.719e-05,,5675754,983,22,55,38,116,-0.6847423917820559,-0.5659488219328631,0.016408219671299278,0.18311109004087434,0.3912381895439905,-0.14877740375113202,-0.5190037161187557
18,highways_00428_LD.png,1400,1.333,17.582,0.204,9.234,70.219,0.0,246.857,246.857,246.857,96.807,-0.002377,0.004505,0.0,0.0,0.9681,44.835,44.835,44.835,17.582,0.0004316,0.0008182,-0.0,0.0,0.1758,0.171,32.368,0.0075,-0.1617,14.797,0.4162,0.2729,0.2581,-1.044,-0.4936,-0.4253,0.00589,1.419,2.521,0.4507,0.8066,0.00132,91.133,3.664,4.261,0.0008386,3.58e-05,,5383559,992,34,35,45,104,-0.5186184425135976,-0.018164971926272335,0.018313226534392407,0.1606293249690233,0.3788155182539208,0.3026863616567146,-0.16708784354071854
19,highways_00379_LD.png,1400,1.333,21.192,0.2741,13.668,95.974,0.0,242.982,242.982,242.982,95.287,-0.002339,0.004434,0.0,0.0,0.9529,54.038,54.038,54.038,21.192,0.0005202,0.0009861,-0.0,0.0,0.2119,0.365,13.821,-0.06375,0.02667,20.949,0.4987,0.4568,0.4389,-1.108,-0.454,-0.4132,0.005612,1.49,2.541,0.567,0.8132,0.001351,94.226,3.241,3.939,0.0006083,3.028e-05,,5305819,973,29,41,13,134,-1.3504529117453576,-0.21653412444917083,0.0409250892764995,0.22412948506267336,0.45484539297861765,-0.49142889951107893,0.15021304970596638
20,forests_00312_LD.png,1400,1.333,24.709,0.3482,21.013,143.0,0.0,238.343,238.343,238.343,93.468,-0.002295,0.004349,0.0,0.0,0.9347,63.009,63.009,63.009,24.709,0.0006066,0.00115,-0.0,0.0,0.2471,0.518,5.175,-0.025,-0.006667,10.066,0.6072,0.5826,0.5572,-1.181,-0.4648,-0.4752,0.003887,1.614,2.625,0.7387,0.8771,0.001054,99.624,4.028,4.402,0.0002057,9.813e-06,,6024472,1123,31,50,64,99,-0.27244994550613627,-0.298355172793881,0.03030827246333034,0.21625123906871815,0.3725958783265977,0.34237725756386833,-0.5379383664785067
21,highways_00555_LD.png,1400,1.333,18.856,0.228,11.845,88.6,0.0,245.586,245.586,245.586,96.308,-0.002364,0.004482,0.0,0.0,0.9631,48.082,48.082,48.082,18.856,0.0004629,0.0008774,-0.0,0.0,0.1886,0.1632,29.34,0.03125,0.1433,24.481,0.5002,0.3231,0.3341,-1.182,-0.4876,-0.4662,0.003071,1.43,2.51,0.538,0.847,0.001073,95.318,4.216,4.426,0.000529,3.841e-05,,5873238,1033,34,44,26,133,-0.9800852788461993,-0.16137904273423911,0.017998009974340295,0.19741068259648878,0.4623183851099751,-0.15697070412042768,-0.018167418503192256
22,mountains_00256_LD.png,1400,1.333,13.737,0.1372,6.496,58.565,0.0,250.093,250.093,250.093,98.076,-0.002408,0.004564,0.0,0.0,0.9808,35.03,35.03,35.03,13.737,0.0003372,0.0006393,-0.0,0.0,0.1374,0.04808,24.415,0.01,-0.1217,10.24,0.4475,0.3,0.2849,-1.066,-0.4873,-0.4801,0.008447,1.305,2.272,0.5646,0.7432,0.001342,94.61,4.127,4.431,0.0007305,4.339e-05,,5158866,960,29,41,47,96,-0.4435849933837995,-0.21653412444917083,0.0151762166711073,0.19588095048920826,0.3766352136963108,0.24967878214914035,-0.37244250181687055
23,beaches_00398_LD.png,1400,1.333,11.87,0.1081,4.292,44.827,0.0,251.355,251.355,251.355,98.571,-0.00242,0.004587,0.0,0.0,0.9857,30.268,30.268,30.268,11.87,0.0002914,0.0005524,-0.0,0.0,0.1187,0.03893,10.269,0.03,0.04167,15.291,0.4529,0.3923,0.3689,-1.152,-0.4831,-0.49,0.008527,1.105,2.094,0.6939,0.7266,0.001553,96.997,2.613,3.373,0.0008547,2.112e-05,,5325616,975,53,20,11,133,-1.429788335945521,0.600842032394516,0.008929227714451485,0.21162917783114052,0.4749906444041375,-0.08518441087612005,0.8639099789156245
24,city_00543_LD.png,1400,1.333,20.863,0.2674,12.495,84.734,0.0,243.37,243.37,243.37,95.439,-0.002343,0.004441,0.0,0.0,0.9544,53.202,53.202,53.202,20.863,0.0005122,0.0009709,-0.0,0.0,0.2086,0.5159,19.007,-0.0025,0.095,25.917,0.4959,0.4015,0.3853,-1.351,-0.5175,-0.6078,0.007699,1.536,2.536,0.4807,0.8365,0.001348,88.685,3.757,4.261,0.0008021,3.421e-05,,5229789,943,26,37,13,137,-1.3615709340755844,-0.22060908646341357,0.015610765794082496,0.24119419231760478,0.5609307876880415,-0.5028632584324135,0.15329057663696788
25,city_00312_LD.png,1400,1.333,21.696,0.2844,14.439,106.548,0.0,242.371,242.371,242.371,95.048,-0.002333,0.004423,0.0,0.0,0.9505,55.325,55.325,55.325,21.696,0.0005326,0.00101,-0.0,0.0,0.217,0.326,19.235,-0.045,-0.085,15.897,0.4509,0.4106,0.4051,-1.111,-0.4863,-0.4574,0.007545,1.524,2.606,0.6049,0.8819,0.001241,95.627,3.955,4.373,0.0005812,2.356e-05,,5107549,955,19,38,31,120,-0.8228452045400195,-0.43072729929545756,0.019231344581439117,0.3136071926459297,0.40787624111699,-0.18370506549841903,-0.32890556904491747
26,beaches_00386_LD.png,1400,1.333,11.35,0.1004,3.681,30.256,0.0,251.672,251.672,251.672,98.695,-0.002423,0.004593,0.0,0.0,0.9869,28.942,28.942,28.942,11.35,0.0002786,0.0005282,-0.0,0.0,0.1135,0.05301,33.615,-0.065,0.155,42.584,0.5082,0.2712,0.2258,-1.126,-0.4978,-0.4478,0.00667,1.305,2.411,0.1192,0.2725,0.001974,74.654,3.354,3.876,0.00123,2.447e-05,,5933872,1094,41,36,16,148,-1.2955749870976874,0.08147408306069089,0.009093527346723983,0.139199638103781,0.3662293877766685,-0.27483054865173684,0.36212254161675717
27,city_20081106_00032_LD.png,1400,1.333,24.989,0.3543,20.049,126.603,0.0,237.934,237.934,237.934,93.308,-0.002291,0.004342,0.0,0.0,0.9331,63.722,63.722,63.722,24.989,0.0006135,0.001163,-0.0,0.0,0.2499,0.7017,7.236,0.0225,-0.02833,12.83,0.5013,0.4911,0.4995,-1.125,-0.4659,-0.3846,0.003272,1.636,2.719,0.6738,0.8735,0.00111,98.125,4.034,4.4,0.0003755,2.03e-05,,5409494,889,36,41,21,123,-1.0544724517700526,-0.08147408306069102,0.017248054229012325,0.2157317500468523,0.46419694559956187,-0.17170949268339175,0.09000384472198608
28,mountains_20081106_00063_LD.png,1400,1.333,10.579,0.08941,4.131,36.309,0.0,252.114,252.114,252.114,98.868,-0.002427,0.004601,0.0,0.0,0.9887,26.975,26.975,26.975,10.579,0.0002597,0.0004923,-0.0,0.0,0.1058,0.01507,43.319,0.02625,-0.215,17.467,0.4414,0.165,0.1602,-1.078,-0.4804,-0.4819,0.008046,1.283,2.22,0.3168,0.7032,0.001429,87.218,4.421,4.472,0.00102,4.04e-05,,4519689,803,35,23,47,81,-0.3393116065388172,0.26228276539162176,0.013506991106861262,0.18969357579144108,0.2700541075193441,0.6108494741430639,-0.04124122699208449
29,mountains_00339_LD.png,1400,1.333,12.297,0.1145,5.533,48.716,0.0,251.084,251.084,251.084,98.464,-0.002417,0.004582,0.0,0.0,0.9846,31.358,31.358,31.358,12.297,0.0003019,0.0005722,-0.0,0.0,0.123,0.02379,11.081,0.04,-0.03833,10.928,0.3802,0.3609,0.3615,-1.149,-0.4899,-0.4857,0.005928,1.261,2.189,0.6052,0.7419,0.001144,97.496,4.483,4.474,0.0007108,4.429e-05,,5147318,1010,36,26,69,78,-0.07680897576940811,0.20354423153248632,0.014854756163589127,0.18930413167684873,0.36662259706772177,0.7915182264410295,-0.24053158918724402
30,city_00532_LD.png,1400,1.333,27.203,0.4039,22.986,134.908,0.0,234.478,234.478,234.478,91.952,-0.002257,0.004279,0.0,0.0,0.9195,69.369,69.369,69.369,27.203,0.0006678,0.001266,-0.0,0.0,0.272,1.085,12.816,-0.0225,0.06,20.211,0.5065,0.5114,0.4765,-0.9393,-0.4653,-0.3398,0.008687,1.686,2.849,0.6432,0.8637,0.001322,96.011,3.372,4.084,0.0004506,2.148e-05,,4643539,772,37,24,35,94,-0.6088322137012705,0.2703574833327526,0.03142249641007288,0.24824917578340064,0.4278092034913707,0.395246416392206,0.12069048776301372
31,mountains_00327_LD.png,1400,1.333,13.178,0.1282,6.432,55.006,0.0,250.492,250.492,250.492,98.232,-0.002412,0.004571,0.0,0.0,0.9823,33.605,33.605,33.605,13.178,0.0003235,0.0006132,-0.0,0.0,0.1318,0.03974,6.783,0.00625,-0.03333,14.813,0.4244,0.3766,0.3879,-1.152,-0.4997,-0.5072,0.006006,1.272,2.17,0.6836,0.7943,0.001063,97.807,4.518,4.522,0.0005654,4.6e-05,,4997258,882,24,34,34,111,-0.7241632502958759,-0.21779837992739867,0.01541727869583409,0.21212172435679227,0.33849517464488926,0.019656893156208777,-0.2117698931436532
32,highways_00375_LD.png,1400,1.333,17.179,0.1966,9.147,66.661,0.0,247.238,247.238,247.238,96.956,-0.00238,0.004512,0.0,0.0,0.9696,43.806,43.806,43.806,17.179,0.0004217,0.0007994,-0.0,0.0,0.1718,0.1879,8.602,-0.025,-0.035,21.334,0.4931,0.387,0.381,-1.192,-0.4869,-0.48,0.004018,1.444,2.544,0.4856,0.7126,0.001408,88.789,3.902,4.349,0.00089,3.842e-05,,5687701,931,47,31,33,121,-0.7916386077433746,0.2599896012310702,0.013999181744452978,0.1606293249690233,0.3722542582842677,0.2398786377263249,0.2175745629992527
33,highways_00208_LD.png,1400,1.333,16.833,0.1903,9.225,62.58,0.0,247.557,247.557,247.557,97.081,-0.002383,0.004518,0.0,0.0,0.9708,42.925,42.925,42.925,16.833,0.0004132,0.0007833,-0.0,0.0,0.1683,0.2293,23.395,-0.08375,-0.08167,21.918,0.4041,0.4314,0.3648,-1.259,-0.4835,-0.5048,0.003243,1.399,2.419,0.5717,0.8203,0.001171,90.438,4.145,4.426,0.0008746,4.018e-05,,5597007,1052,38,37,32,121,-0.8093729552115337,0.016711632998748692,0.008682961435053552,0.17239311666828758,0.41379780013157225,0.08517734224861917,0.02898456834182822
34,beaches_00343_LD.png,1400,1.333,12.568,0.1187,4.357,31.933,0.0,250.906,250.906,250.906,98.395,-0.002416,0.004579,0.0,0.0,0.9839,32.049,32.049,32.049,12.568,0.0003085,0.0005849,-0.0,0.0,0.1257,0.1485,24.311,0.1038,-0.06333,39.477,0.3889,0.4276,0.2646,-1.436,-0.5099,-0.5034,0.008489,1.375,2.478,0.2686,0.2663,0.001799,74.419,3.988,4.165,0.00129,2.625e-05,,5807936,1112,17,61,11,147,-1.4786252278477618,-0.7791396836729914,0.009117573952922228,0.13439507448458657,0.4530108276563817,-0.9204201550276383,-0.2356880523589649
35,beaches_00412_LD.png,1400,1.333,15.567,0.1679,7.954,61.77,0.0,248.663,248.663,248.663,97.515,-0.002394,0.004538,0.0,0.0,0.9752,39.695,39.695,39.695,15.567,0.0003822,0.0007244,-0.0,0.0,0.1557,0.1549,35.777,-0.16,0.08,25.425,0.3072,0.373,0.1994,-1.103,-0.4674,-0.4516,0.005738,1.384,2.46,0.4625,0.7819,0.001273,93.334,4.05,4.393,0.000884,3.457e-05,,5533663,947,43,30,8,145,-1.6230666242071041,0.22507901183286774,0.012879719268789058,0.19744124423854562,0.3938474584645316,-0.4596983240995054,0.6682222860551695
36,offices_00117_LD.png,1400,1.333,22.476,0.3005,16.029,107.351,0.0,241.393,241.393,241.393,94.664,-0.002324,0.004405,0.0,0.0,0.9466,57.313,57.313,57.313,22.476,0.0005518,0.001046,-0.0,0.0,0.2248,0.3385,14.682,-0.05375,0.05,22.028,0.4424,0.4173,0.4005,-1.118,-0.4471,-0.4054,0.005107,1.526,2.671,0.5838,0.8583,0.001164,96.712,3.888,4.305,0.0004998,2.938e-05,,5657451,927,49,25,40,117,-0.659532099874727,0.4183712879116543,0.02111552856038014,0.163186643021299,0.3979977633858212,0.4391184740063,0.270869738542302
37,offices_00646_LD.png,1400,1.333,18.385,0.219,10.212,79.87,0.0,246.068,246.068,246.068,96.497,-0.002369,0.00449,0.0,0.0,0.965,46.883,46.883,46.883,18.385,0.0004513,0.0008555,-0.0,0.0,0.1839,0.2197,9.696,-0.00375,0.04833,16.442,0.4317,0.4417,0.4037,-1.234,-0.4778,-0.4224,0.005164,1.389,2.506,0.6251,0.8436,0.001328,96.535,3.521,4.041,0.0006077,3.701e-05,,6007688,1113,38,46,30,131,-0.8914816950334383,-0.11964811303984203,0.017595524798788585,0.19535508736584548,0.3905497523930975,-0.060511565043933735,-0.03512914147714985
38,beaches_00243_LD.png,1400,1.333,15.834,0.1725,8.342,65.914,0.0,248.438,248.438,248.438,97.427,-0.002392,0.004534,0.0,0.0,0.9743,40.376,40.376,40.376,15.834,0.0003887,0.0007368,-0.0,0.0,0.1583,0.09233,24.43,-0.1012,-0.06833,25.824,0.3208,0.3428,0.2844,-1.188,-0.4907,-0.4997,0.003324,1.416,2.484,0.519,0.7938,0.001227,94.732,4.01,4.403,0.0007881,3.879e-05,,5225711,931,34,36,37,105,-0.6416095039816206,-0.035816631660069605,0.015885440835139868,0.2134950013067145,0.3793299567567717,0.19200281408530429,-0.11062958825952751
39,offices_20081106_00076_LD.png,1400,1.333,25.929,0.3751,22.056,137.531,0.0,236.516,236.516,236.516,92.751,-0.002277,0.004316,0.0,0.0,0.9275,66.12,66.12,66.12,25.929,0.0006365,0.001207,-0.0,0.0,0.2593,0.6421,3.073,0.01,0.01167,13.944,0.5387,0.5298,0.5199,-1.152,-0.4522,-0.4611,0.002919,1.641,2.758,0.7183,0.8813,0.001052,98.292,4.075,4.412,0.000319,1.78e-05,,5679159,914,47,34,65,85,-0.16789400478810546,0.2025251833464172,0.030689284030853498,0.1974950662991263,0.40757667386024954,0.7164947037160879,-0.1888693011186477
40,offices_00658_LD.png,1400,1.333,21.322,0.2767,14.24,105.618,0.0,242.825,242.825,242.825,95.226,-0.002338,0.004431,0.0,0.0,0.9523,54.372,54.372,54.372,21.322,0.0005235,0.0009922,-0.0,0.0,0.2132,0.3331,14.013,-0.0625,-0.03167,17.73,0.4357,0.4461,0.3935,-1.132,-0.4705,-0.4269,0.006923,1.517,2.586,0.6173,0.8635,0.001209,97.542,3.628,4.122,0.0005094,3.435e-05,,5515437,1002,39,33,31,122,-0.8323192669878771,0.10463345561407526,0.021297562955935382,0.21957399893599036,0.4306791362243764,0.11709725051815745,0.11406041433939884
41,highways_00176_LD.png,1400,1.333,25.625,0.3684,20.533,132.345,0.0,236.982,236.982,236.982,92.934,-0.002281,0.004325,0.0,0.0,0.9293,65.345,65.345,65.345,25.625,0.0006291,0.001192,-0.0,0.0,0.2563,0.7868,4.4,-0.0175,-0.01333,13.758,0.584,0.4932,0.4894,-1.145,-0.4671,-0.4383,0.002638,1.591,2.726,0.6809,0.8806,0.001061,96.199,4.076,4.429,0.0003753,2.121e-05,,5562156,967,45,29,17,134,-1.2129065191275463,0.2743914878600369,0.02143060639471814,0.19028779031236417,0.6206977841575353,-0.09608832394015088,0.47213353095963084
42,forests_20081106_00013_LD.png,1400,1.333,19.495,0.2403,13.495,101.696,0.0,244.909,244.909,244.909,96.043,-0.002358,0.004469,0.0,0.0,0.9604,49.712,49.712,49.712,19.495,0.0004786,0.0009072,-0.0,0.0,0.1949,0.1961,16.125,-0.01,0.08,18.083,0.5313,0.5122,0.4884,-1.061,-0.4597,-0.4339,0.006659,1.461,2.538,0.6499,0.8713,0.0009594,98.126,4.214,4.498,0.0002617,1.409e-05,,6112888,1089,26,54,40,127,-0.7078443586454575,-0.45376219016987945,0.022003303816160013,0.21704442815672859,0.34386005133794956,-0.10300015223180581,-0.4140085521224205
